Title,Coordinates,State,City,Iframe Link
PUIIA HARDWARE - LOT 5,"-70.54913,44.54301,0",MAINE,RUMFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070164378
ROUTE 108 JUNKYARD,"-70.51483,44.53325,0",MAINE,RUMFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038753097
RUMFORD HOSPITAL-RUMFORD,"-70.55649,44.55114,0",MAINE,RUMFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001839137
RUMFORD POWER LLC,"-70.521712,44.530635,0",MAINE,RUMFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110017437781
WARDWELL'S ANTIQUES &AMP; FURNITURE,"-70.546025,44.544993,0",MAINE,RUMFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070789685
WEBSTER MILL,"-70.1077,44.12,0",MAINE,SABATTUS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110046368408
DER-TEX CORPORATION,"-70.4516,43.51938,0",MAINE,SACO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001681163
FRANKLIN FUELING SYSTEMS - INCON (34 SPRING HILL RD),"-70.4299,43.53516,0",MAINE,SACO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039203885
GENERAL DYNAMICS ATP,"-70.445545,43.516484,0",MAINE,SACO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000314268
INTELLIGENT CONTROLS,"-70.44207,43.53457,0",MAINE,SACO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110012708971
JOHNS MANVILLE INTERNATIONAL,"-70.45344,43.52273,0",MAINE,SACO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000314259
OLD TANNERY SACO,"-70.45874,43.50115,0",MAINE,SACO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110044762478
SACO DEPARTMENT OF PUBLIC WORKS,"-70.45814,43.52181,0",MAINE,SACO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110008433766
SACO POLICE DEPARTMENT,"-70.447514,43.497828,0",MAINE,SACO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071737716
SACO STEEL SUPERFUND REMOVAL SITE,"-70.45467,43.52039,0",MAINE,SACO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110028176453
SACO TANNING CORP,"-70.448096,43.494481,0",MAINE,SACO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038930645
SACO WASTEWATER TREATMENT FACILITY,"-70.44,43.49,0",MAINE,SACO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110020625858
XTRAMART #10097,"-70.455843,43.518915,0",MAINE,SACO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071737737
ST. FRANCIS ELEMENTARY SCHOOL,"-68.8961,47.16886,0",MAINE,SAINT FRANCIS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110066849450
1 EAGLE DRIVE,"-70.7078,43.40181,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070004510
11 RIVERSIDE AVENUE,"-70.77483,43.44084,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110042301201
56 WASHINGTON STREET,"-70.77391,43.44072,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110042301194
AEROFAB - PARCEL 17D,"-70.76938,43.43825,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043315739
AEROFAB - PARCEL 19A,"-70.77188,43.44066,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038737454
ALEXSONS CLEANERS,"-70.76947,43.44219,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038753907
BALLENGER AUTO,"-70.77553,43.43762,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070028528
BUILDING 126-A,"-70.77188,43.44066,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110045401463
CGA PROPERTY,"-70.71385,43.43213,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038698031
COURTNEY CLEANERS,"-70.7526,43.41664,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110020580940
EVONIK CYRO LLC - SANFORD,"-70.711132,43.4042,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000603026
EXPANDED RUBBER PRODUCTS INC,"-70.69818,43.40298,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110020059657
"EXPANDED RUBBER PRODUCTS, INC","-70.70147,43.40432,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039679773
GALLO PROPERTY,"-70.77151,43.44663,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039137476
GOODALL HOSPITAL,"-70.76683,43.44704,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001295349
H.A. MAPES INC.,"-70.727595,43.409831,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070432805
INTERNATIONAL WOOLEN COMPANY INC,"-70.76575,43.43825,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001854084
INTERNATIONAL WOOLEN MILL - BOILER HOUSE,"-70.77052,43.44043,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070004598
INTERNATIONAL WOOLEN MILL - MILL BUILDING,"-70.77,43.43922,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070004509
INTERNATIONAL WOOLEN MILL - VACANT PROPERTIES,"-70.769568,43.439653,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070789669
LOT I30-6,"-70.766683,43.439669,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038721318
"MILLYARD ROAD MAP J29, LOT 17E","-70.75177,43.43738,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110054365600
"MILLYARD ROAD MAP J29, LOT 17F","-70.75177,43.43738,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038721274
MODERN CONTINENTAL PRECAST,"-70.7175,43.39216,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038756192
NASSON COMMUNITY CENTER,"-70.79719,43.4663,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038744856
NRG BARRIERS INC,"-70.7687,43.437753,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002088339
NUMBER 1 POND,"-70.77624,43.442328,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038721265
RIVERWALK 4,"-70.76954,43.44216,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038721283
RIVERWALK 5,"-70.76798,43.44157,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038721292
"RIVERWALK 7 MAP J30, LOT 44A","-70.765959,43.440355,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038721309
SANFORD MILL,"-70.77389,43.44078,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039137797
SANFORD WASTEWATER TREATMENT FACILITY,"-70.72498,43.41135,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110006618758
SPRAGUE SANFORD INCORPORATED,"-70.71515,43.40278,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000314277
ST. IGNATIUS CAMPUS,"-70.776,43.4409,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067152510
STENTON TRUST MILL DRUM SITE,"-70.77378,43.44261,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110037286184
STONE & STONE PROPERTY,"-70.76808,43.43834,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039137500
STONE MILL,"-70.76808,43.43834,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039137788
THE BAKER CO,"-70.71994,43.39047,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007401668
THOMAS & BETTS,"-70.69704,43.40458,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110018906031
TOM'S OF MAINE,"-70.696727,43.404421,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110042246977
US FELT MANUFACTURING CO INC,"-70.69987,43.40384,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007401873
WASCO PRODUCTS,"-70.771958,43.439668,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039666509
YORK MFG INC,"-70.69907,43.40579,0",MAINE,SANFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002088348
ABBIE FOWLER SCHOOL,"-69.35865,45.165,0",MAINE,SANGERVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043083285
ANDREW'S PBTS,"-70.29667,43.58729,0",MAINE,SCARBOROUGH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067128389
COMMERCIAL PAVING & RECYCLING,"-70.30628,43.60534,0",MAINE,SCARBOROUGH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001298417
GLOBAL BIOTECHNOLOGIES,"-70.30078,43.60443,0",MAINE,SCARBOROUGH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067094085
"IDEXX LABORATORIES, INC. - WE","-70.375419,43.661598,0",MAINE,SCARBOROUGH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071018544
"KATAHDIN ANALYTICAL SERVICES, LLC","-70.35401,43.5914,0",MAINE,SCARBOROUGH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110031443613
MAINE RUBBER RIM SHOP,"-70.399546,43.645162,0",MAINE,SCARBOROUGH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002088357
NORDX LABORATORIES,"-70.355801,43.585635,0",MAINE,SCARBOROUGH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110045544461
OPTIMUM CONSTRUCTION,"-70.3551,43.585907,0",MAINE,SCARBOROUGH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071522488
QUANTUMCLEAN,"-70.35806,43.57931,0",MAINE,SCARBOROUGH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071434477
RICH TECHNOLOGY INTERNATIONAL,"-70.2969,43.6041,0",MAINE,SCARBOROUGH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002088366
SCARBOROUGH SD WWTF,"-70.315806,43.548,0",MAINE,SCARBOROUGH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000736945
SOUTHGATE HOUSE,"-70.384253,43.573453,0",MAINE,SCARBOROUGH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070117658
TRIPOINT GLOBAL MICROWAVE INC,"-70.36145,43.58148,0",MAINE,SCARBOROUGH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110013917164
ROBBINS LUMBER INC - SEARSMONT,"-69.20329,44.40622,0",MAINE,SEARSMONT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039678328
ROBBINS LUMBER INC-SEARSMONT,"-69.200124,44.335698,0",MAINE,SEARSMONT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039667170
GAC CHEMICAL - NEW ENGLAND,"-68.8844,44.4684,0",MAINE,SEARSPORT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000581549
IRVING OIL TERMINALS INC. SEARSPORT,"-68.899749,44.454112,0",MAINE,SEARSPORT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110025246847
SPRAGUE ENERGY - SEARSPORT TERMINAL,"-68.9022,44.4554,0",MAINE,SEARSPORT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110028276513
SUNRISE MAT. 524,"-68.96145,44.45667,0",MAINE,SEARSPORT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007273510
US DEFENSE LOGISTICS FUEL SUPPORT POINT,"-68.907565,44.454988,0",MAINE,SEARSPORT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110008459916
PERLEY POND PROPERTY,"-70.666615,43.89933,0",MAINE,SEBAGO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110063010922
"FORMER MITCHELL BROS., INC. PROPERTY (LOT 65)","-68.387017,45.885193,0",MAINE,SHERMAN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055262978
BLUE ROCK INDUSTRIES (PIKE INDUSTRIES),"-69.71854,44.4534,0",MAINE,SIDNEY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110008437236
"7 ISLAND AVENUE, SKOWHEGAN","-69.7193,44.76369,0",MAINE,SKOWHEGAN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070675701
DEXTER SHOE CO PLANT #4,"-69.7165,44.76386,0",MAINE,SKOWHEGAN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007401695
LANEY'S PIT STOP,"-69.708289,44.763228,0",MAINE,SKOWHEGAN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071432278
MAINE STITCHING SPECIALITIES,"-69.722,44.77613,0",MAINE,SKOWHEGAN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067082187
REDINGTON-FAIRVIEW GENERAL HOSPITAL,"-69.71354,44.75857,0",MAINE,SKOWHEGAN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070746195
SAPPI FINE PAPER &#40;S.D. WARREN &#41; MILL,"-69.6472,44.7024,0",MAINE,SKOWHEGAN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067015900
"SAPPI NORTH AMERICA, INC. SOMERSET OPERATIONS","-69.648798,44.701532,0",MAINE,SKOWHEGAN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110017413468
SKOWHEGAN WASTEWATER TREATMENT FACILITY,"-69.70922,44.76936,0",MAINE,SKOWHEGAN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002050752
FROST TAVERN,"-70.80886,43.23387,0",MAINE,SOUTH BERWICK,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070004501
SAINT MICHAEL'S CHURCH,"-70.81069,43.23495,0",MAINE,SOUTH BERWICK,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043082561
SOUTH BERWICK SD WWTF,"-70.80518,43.22568,0",MAINE,SOUTH BERWICK,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110006618767
SUNDANCE LANE PROPERTY,"-70.513781,44.210196,0",MAINE,SOUTH PARIS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070225992
WASTEWATER TREATMENT FACILITY,"-70.517668,44.21301,0",MAINE,SOUTH PARIS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110008435498
AMERICAN OIL CO,"-70.28373,43.6346,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038930477
CITGO PETROLEUM TERMINAL,"-70.267927,43.637314,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000314393
CLEAN HARBORS ENV SERVICES INC,"-70.294294,43.627135,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110003556330
COCA COLA,"-70.32605,43.63991,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001839128
COLD STORAGE FACILITY,"-70.262146,43.644884,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070247581
DIODES US MANUFACTURING INCORPORATED,"-70.325903,43.640687,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000314375
DURASTONE PRECAST INCORPORATED-SOUTH PORTLAND,"-70.30444,43.61322,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002057782
"EAST COAST STEEL, BRIDGE DIV","-70.30444,43.61322,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001134433
"ENPRO SERVICES OF MAINE, INC","-70.28662,43.63594,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000614130
FPL ENERGY CAPE LLC,"-70.253661,43.642582,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060257760
GLOBAL PETROLEUM TERMINAL,"-70.284761,43.635196,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110032893670
GROW-TECH LLC,"-70.28767,43.62417,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110046278791
GULF OIL TERMINAL,"-70.239501,43.651596,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000314357
JETT PROPERTY,"-70.26928,43.63127,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040209299
LIBERTY SHIPYARD - 1 MADISON STREET,"-70.23344,43.65161,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071088913
LIBERTY SHIPYARD - 110 BREAKWATER ANNEX,"-70.234006,43.648038,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071090264
LIBERTY SHIPYARD - 120 BREAKWATER ANNEX,"-70.233949,43.648015,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071090263
LIBERTY SHIPYARD - 149A FRONT STREET,"-70.239454,43.650126,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071090265
LIBERTY SHIPYARD - 159 FRONT STREET,"-70.23942,43.65012,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071090266
MEGQUIRE & JONES CORP,"-70.27997,43.62833,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000763031
MONSON COMPANIES INC,"-70.303806,43.607889,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000314384
PORTLAND PIPE LINE TANK FARM,"-70.272294,43.62895,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110006744041
SOUTH PORT MARINE,"-70.2549,43.64126,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039675429
SOUTH PORTLAND ARMORY,"-70.25672,43.63396,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069349850
SOUTH PORTLAND TERMINAL LLC,"-70.285254,43.636001,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000732930
SOUTH PORTLAND WWTF,"-70.25646,43.63888,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110028276595
SPRAGUE ENERGY TERMINAL,"-70.28591,43.63687,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000759849
TARGET STORE T1338,"-70.34601,43.63593,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110045545923
TEXAS INSTRUMENTS INCORPORATED - MAINE FAB,"-70.32198,43.64075,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110063099864
TEXAS INSTRUMENTS MANUFACTURING FACILITY,"-70.323814,43.639846,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000498211
THORNTON HEIGHTS COMMONS,"-70.302668,43.622052,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070384735
WEST END APARTMENTS,"-70.313345,43.637085,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070789490
WINSLOW MARINE,"-70.28603,43.636814,0",MAINE,SOUTH PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071522495
HINCKLEY CO - SOUTHWEST HARBOR,"-68.306667,44.269167,0",MAINE,SOUTHWEST HARBOR,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110008434426
SOUTHWEST HARBOR WWTF,"-68.323722,44.275168,0",MAINE,SOUTHWEST HARBOR,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110025390253
SCRAGGLY LAKE,"-67.984836,45.326408,0",MAINE,SPRINGFIELD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110059721332
6 MOUSAM STREET,"-70.79298,43.463,0",MAINE,SPRINGVALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043425629
ASTROLINE,"-70.78404,43.463241,0",MAINE,SPRINGVALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040403550
PE-PA,"-69.138783,43.999417,0",MAINE,SPRUCE HEAD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038254572
BORALEX SHERMAN,"-68.434278,45.898421,0",MAINE,STACYVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110041144678
FIRST TECHNOLOGY/CONTROL DEVICES,"-70.538333,43.748611,0",MAINE,STANDISH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000581399
G T E OPERATIONS SUPPORT INC,"-70.481147,43.796499,0",MAINE,STANDISH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110017385239
MSAD #6 BONNY EAGLE SCHOOL DISTRICT,"-70.59013,43.69732,0",MAINE,STANDISH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071228741
STETSON FORMER TOWN OFFICE,"-69.14377,44.89148,0",MAINE,STETSON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110063010762
STOCKTON SPRINGS ELEMENTARY,"-68.858222,44.497412,0",MAINE,STOCKTON SPRINGS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071089556
RALSTON SITE,"-68.66277,44.15595,0",MAINE,STONINGTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069497789
STONINGTON LOBSTER CO-OP,"-68.655661,44.156576,0",MAINE,STONINGTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110032618380
REENERGY BOIMASS TO ENERGY  PLANT,"-70.424922,45.14141,0",MAINE,STRATTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110028023877
STRATTON LUMBER INC,"-70.429938,45.143129,0",MAINE,STRATTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110013899406
GENEVA WOOD FUELS,"-70.2186,44.8064,0",MAINE,STRONG,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110030570415
COUNTRY STORE,"-68.174161,44.511726,0",MAINE,SULLIVAN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110059720743
GORDAN'S WHARF,"-68.231835,44.530591,0",MAINE,SULLIVAN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043317372
K. J. DUGAS CONSTRUCTION,"-68.51393,44.48492,0",MAINE,SURRY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067033267
SWAN LAKE DAM,"-69.024185,44.452293,0",MAINE,SWANVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110057202726
NORTH WOODS TRADING POST,"-68.83809,45.72942,0",MAINE,T01 R09 WELS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069992161
ABOL BRIDGE CAMPGROUND AND STORE,"-68.9653,45.83522,0",MAINE,T02 R10 WELS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070069140
DRAGON PRODUCTS CO  - THOMASTON,"-69.157238,44.08401,0",MAINE,THOMASTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000581521
LYMAN MORSE BOATBUILDING,"-69.18078,44.07299,0",MAINE,THOMASTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110028011087
THOMASTON WASTE WATER TREATMENT FACILITY,"-69.19385,44.08773,0",MAINE,THOMASTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110006618776
WATER STREET & PINE STREET PROPERTIES,"-69.187158,44.074386,0",MAINE,THOMASTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071162688
ST. RAYMOND PEJEPSCOT MILL,"-70.023161,43.957658,0",MAINE,TOPSHAM,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110008053649
